ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
6064,2018,030300,"Lewiston, ID-WA",41-9022,Real Estate Sales Agents,14,18.68,14.01,15.65,22.15,38853.00
6065,2018,031020,"Longview, WA",41-9022,Real Estate Sales Agents,41,18.05,13.39,15.55,19.30,37551.00
6066,2018,034580,"Mount Vernon-Anacortes, WA",41-9022,Real Estate Sales Agents,62,23.05,16.63,22.07,28.83,47943.00
6067,2018,036500,"Olympia-Tumwater, WA",41-9022,Real Estate Sales Agents,321,33.28,18.47,29.53,52.64,69224.00
6068,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",41-9022,Real Estate Sales Agents,689,27.26,14.82,20.29,37.57,56693.00
6069,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",41-9022,Real Estate Sales Agents,5152,30.96,18.46,26.99,36.66,64400.00
6070,2018,44060,"Spokane-Spokane Valley, WA",41-9022,Real Estate Sales Agents,389,26.99,15.86,21.70,31.12,56135.00
6071,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",41-9022,Real Estate Sales Agents,604,24.19,16.71,20.80,29.59,50330.00
6072,2018,47460,"Walla Walla, WA",41-9022,Real Estate Sales Agents,62,35.98,23.23,38.86,46.60,74833.00
6073,2018,48300,"Wenatchee, WA",41-9022,Real Estate Sales Agents,51,33.38,31.79,34.94,37.81,69430.00
6074,2018,49420,"Yakima, WA",41-9022,Real Estate Sales Agents,79,22.05,18.21,21.19,23.99,45857.00
6075,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),41-9022,Real Estate Sales Agents,108,26.94,17.51,28.96,35.09,56042.00
6076,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),41-9022,Real Estate Sales Agents,89,18.69,12.34,16.65,25.94,38873.00
6077,2018,530003,Central WA Nonmetropolitan Area (NMA),41-9022,Real Estate Sales Agents,,44.95,28.79,54.46,60.52,93500.00
6078,2018,530004,Eastern WA Nonmetropolitan Area (NMA),41-9022,Real Estate Sales Agents,85,26.91,17.97,27.68,34.99,55960.00
6079,2018,000053,Washington State,43-4171,Receptionists & Information Clerks,23307,16.31,13.13,15.82,18.71,33922.00
6080,2018,013380,"Bellingham, WA",43-4171,Receptionists & Information Clerks,688,15.98,12.85,15.67,18.36,33246.00
6081,2018,014740,"Bremerton-Silverdale, WA",43-4171,Receptionists & Information Clerks,676,15.79,13.20,15.18,18.08,32847.00
6082,2018,028420,"Kennewick-Richland, WA",43-4171,Receptionists & Information Clerks,680,15.28,12.86,14.56,17.16,31793.00
6083,2018,030300,"Lewiston, ID-WA",43-4171,Receptionists & Information Clerks,270,14.19,11.55,13.94,16.59,29500.00
6084,2018,031020,"Longview, WA",43-4171,Receptionists & Information Clerks,281,15.82,12.11,14.77,19.26,32929.00
6085,2018,034580,"Mount Vernon-Anacortes, WA",43-4171,Receptionists & Information Clerks,456,17.23,15.12,17.15,19.01,35846.00
6086,2018,036500,"Olympia-Tumwater, WA",43-4171,Receptionists & Information Clerks,898,14.34,11.87,13.16,16.23,29827.00
6087,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",43-4171,Receptionists & Information Clerks,8293,15.80,12.86,15.23,18.39,32878.00
6088,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",43-4171,Receptionists & Information Clerks,11263,17.19,14.03,16.95,19.45,35744.00
6089,2018,44060,"Spokane-Spokane Valley, WA",43-4171,Receptionists & Information Clerks,2071,15.04,12.34,14.42,17.23,31281.00
6090,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",43-4171,Receptionists & Information Clerks,2195,15.75,12.87,14.87,18.02,32775.00
6091,2018,47460,"Walla Walla, WA",43-4171,Receptionists & Information Clerks,164,14.33,12.48,13.93,15.47,29817.00
6092,2018,48300,"Wenatchee, WA",43-4171,Receptionists & Information Clerks,528,15.18,12.59,14.27,16.40,31578.00
6093,2018,49420,"Yakima, WA",43-4171,Receptionists & Information Clerks,634,15.54,13.24,15.10,17.69,32315.00
6094,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),43-4171,Receptionists & Information Clerks,429,14.12,12.07,13.35,14.98,29357.00
6095,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),43-4171,Receptionists & Information Clerks,554,16.09,13.41,16.08,18.45,33461.00
6231,2018,013380,"Bellingham, WA",41-2031,Retail Salespersons,3368,15.71,11.92,12.90,17.32,32696.00
6096,2018,530003,Central WA Nonmetropolitan Area (NMA),43-4171,Receptionists & Information Clerks,165,15.64,13.27,15.10,17.92,32530.00
6097,2018,530004,Eastern WA Nonmetropolitan Area (NMA),43-4171,Receptionists & Information Clerks,266,15.17,12.88,14.70,17.29,31557.00
6098,2018,000053,Washington State,25-1193,"Recreation & Fitness Studies Teachers, Postsecondary",398,,,,,52175.00
6099,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",25-1193,"Recreation & Fitness Studies Teachers, Postsecondary",106,,,,,58521.00
6100,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-1193,"Recreation & Fitness Studies Teachers, Postsecondary",130,,,,,53820.00
6101,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",25-1193,"Recreation & Fitness Studies Teachers, Postsecondary",50,,,,,
6102,2018,000053,Washington State,39-9032,Recreation Workers,6718,16.03,12.13,14.13,17.97,33327.00
6103,2018,013380,"Bellingham, WA",39-9032,Recreation Workers,253,15.70,11.87,12.42,16.14,32659.00
6104,2018,014740,"Bremerton-Silverdale, WA",39-9032,Recreation Workers,395,15.30,11.91,13.30,17.17,31825.00
6105,2018,028420,"Kennewick-Richland, WA",39-9032,Recreation Workers,165,14.27,11.97,12.68,14.63,29665.00
6106,2018,030300,"Lewiston, ID-WA",39-9032,Recreation Workers,19,12.32,9.64,12.19,14.06,25643.00
6107,2018,031020,"Longview, WA",39-9032,Recreation Workers,47,14.82,11.96,12.94,17.19,30828.00
6108,2018,034580,"Mount Vernon-Anacortes, WA",39-9032,Recreation Workers,69,16.67,12.81,15.02,18.02,34675.00
6109,2018,036500,"Olympia-Tumwater, WA",39-9032,Recreation Workers,169,13.62,11.88,12.46,14.53,28328.00
6110,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",39-9032,Recreation Workers,2829,14.99,11.55,13.19,16.56,31177.00
6111,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",39-9032,Recreation Workers,3495,16.49,12.21,14.65,18.47,34294.00
6112,2018,44060,"Spokane-Spokane Valley, WA",39-9032,Recreation Workers,440,14.68,11.85,12.66,16.05,30529.00
6113,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",39-9032,Recreation Workers,552,15.39,12.38,14.29,17.20,32011.00
6114,2018,47460,"Walla Walla, WA",39-9032,Recreation Workers,35,16.24,13.46,14.71,17.01,33790.00
6115,2018,48300,"Wenatchee, WA",39-9032,Recreation Workers,62,15.34,11.84,13.53,16.14,31908.00
6116,2018,49420,"Yakima, WA",39-9032,Recreation Workers,72,16.49,12.32,15.79,18.72,34294.00
6117,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),39-9032,Recreation Workers,194,15.19,11.94,12.57,16.87,31599.00
6118,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),39-9032,Recreation Workers,135,15.40,11.96,12.98,16.52,32021.00
6119,2018,530003,Central WA Nonmetropolitan Area (NMA),39-9032,Recreation Workers,89,17.09,14.27,16.33,18.67,35528.00
6120,2018,530004,Eastern WA Nonmetropolitan Area (NMA),39-9032,Recreation Workers,151,17.35,12.37,16.84,20.21,36094.00
6121,2018,000053,Washington State,29-1125,Recreational Therapists,258,26.20,20.51,25.06,30.94,54500.00
6122,2018,036500,"Olympia-Tumwater, WA",29-1125,Recreational Therapists,26,20.65,17.19,18.96,23.39,42964.00
6123,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",29-1125,Recreational Therapists,72,26.83,12.43,31.89,36.14,55810.00
6124,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1125,Recreational Therapists,88,32.16,25.65,31.39,38.32,66889.00
6125,2018,44060,"Spokane-Spokane Valley, WA",29-1125,Recreational Therapists,50,24.23,20.87,23.94,27.34,50388.00
6126,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",29-1125,Recreational Therapists,29,25.61,22.63,24.47,27.71,53261.00
6127,2018,000053,Washington State,49-3092,Recreational Vehicle Service Technicians,574,22.50,17.54,22.50,27.41,46806.00
6128,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",49-3092,Recreational Vehicle Service Technicians,,17.99,15.68,17.22,18.75,37412.00
6129,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-3092,Recreational Vehicle Service Technicians,261,23.73,19.93,24.42,28.61,49355.00
6130,2018,44060,"Spokane-Spokane Valley, WA",49-3092,Recreational Vehicle Service Technicians,82,23.64,17.86,23.88,29.11,49172.00
6131,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),49-3092,Recreational Vehicle Service Technicians,,20.62,16.32,21.00,24.23,42876.00
6132,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",49-9045,"Refractory Materials Repairers, Except Brickmasons",19,23.19,18.18,22.04,25.53,48258.00
6133,2018,000053,Washington State,53-7081,Refuse & Recyclable Material Collectors,1962,23.24,17.92,23.09,28.78,48343.00
6134,2018,028420,"Kennewick-Richland, WA",53-7081,Refuse & Recyclable Material Collectors,78,21.74,17.89,20.71,25.06,45234.00
6135,2018,036500,"Olympia-Tumwater, WA",53-7081,Refuse & Recyclable Material Collectors,,24.39,20.02,25.82,29.03,50719.00
6136,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",53-7081,Refuse & Recyclable Material Collectors,1133,23.43,18.68,24.40,28.53,48725.00
6137,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",53-7081,Refuse & Recyclable Material Collectors,770,20.56,15.06,19.21,25.45,42755.00
6138,2018,44060,"Spokane-Spokane Valley, WA",53-7081,Refuse & Recyclable Material Collectors,111,27.21,26.35,28.63,30.91,56597.00
6139,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",53-7081,Refuse & Recyclable Material Collectors,370,27.98,23.99,28.36,32.30,58198.00
6140,2018,49420,"Yakima, WA",53-7081,Refuse & Recyclable Material Collectors,76,24.77,19.29,24.08,29.42,51514.00
6141,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),53-7081,Refuse & Recyclable Material Collectors,52,24.17,18.78,22.93,28.61,50275.00
6142,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),53-7081,Refuse & Recyclable Material Collectors,,24.05,21.25,23.86,28.30,50027.00
6143,2018,530004,Eastern WA Nonmetropolitan Area (NMA),53-7081,Refuse & Recyclable Material Collectors,,19.87,17.69,20.07,22.63,41340.00
6144,2018,000053,Washington State,29-1141,Registered Nurses,56885,38.96,31.02,37.82,46.47,81044.00
6145,2018,014740,"Bremerton-Silverdale, WA",29-1141,Registered Nurses,1573,39.25,32.06,37.55,45.81,81633.00
6146,2018,028420,"Kennewick-Richland, WA",29-1141,Registered Nurses,1925,36.77,30.07,35.38,41.83,76485.00
6147,2018,030300,"Lewiston, ID-WA",29-1141,Registered Nurses,831,32.19,26.63,30.59,38.10,66950.00
6148,2018,031020,"Longview, WA",29-1141,Registered Nurses,,30.03,26.51,28.91,31.32,62461.00
6149,2018,034580,"Mount Vernon-Anacortes, WA",29-1141,Registered Nurses,736,35.47,28.65,34.08,40.46,73784.00
6150,2018,036500,"Olympia-Tumwater, WA",29-1141,Registered Nurses,1738,35.73,29.50,34.58,39.50,74332.00
6151,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",29-1141,Registered Nurses,22497,44.46,38.64,44.92,50.95,92479.00
6152,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1141,Registered Nurses,24866,39.97,32.51,39.08,47.40,83136.00
6153,2018,44060,"Spokane-Spokane Valley, WA",29-1141,Registered Nurses,5198,37.29,30.93,36.32,43.44,77551.00
6154,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",29-1141,Registered Nurses,7790,41.70,33.46,40.43,51.05,86721.00
6155,2018,47460,"Walla Walla, WA",29-1141,Registered Nurses,,32.80,27.15,30.16,37.73,68229.00
6156,2018,48300,"Wenatchee, WA",29-1141,Registered Nurses,1159,37.93,31.57,37.23,44.67,78892.00
6157,2018,49420,"Yakima, WA",29-1141,Registered Nurses,1882,36.23,29.64,35.35,42.16,75358.00
6158,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),29-1141,Registered Nurses,974,36.51,28.65,34.81,43.04,75937.00
6159,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),29-1141,Registered Nurses,1133,39.99,32.51,39.42,47.25,83187.00
6160,2018,530003,Central WA Nonmetropolitan Area (NMA),29-1141,Registered Nurses,494,36.56,29.79,35.42,42.46,76028.00
6161,2018,530004,Eastern WA Nonmetropolitan Area (NMA),29-1141,Registered Nurses,810,44.13,29.39,35.95,44.80,91798.00
6162,2018,000053,Washington State,21-1015,Rehabilitation Counselors,4907,22.47,16.26,19.28,26.30,46742.00
6163,2018,013380,"Bellingham, WA",21-1015,Rehabilitation Counselors,96,21.98,14.04,18.15,27.66,45737.00
6164,2018,014740,"Bremerton-Silverdale, WA",21-1015,Rehabilitation Counselors,89,20.78,17.31,19.36,24.44,43208.00
6165,2018,028420,"Kennewick-Richland, WA",21-1015,Rehabilitation Counselors,68,22.57,15.11,25.06,28.35,46945.00
6166,2018,030300,"Lewiston, ID-WA",21-1015,Rehabilitation Counselors,102,20.24,16.41,20.48,24.33,42091.00
6167,2018,031020,"Longview, WA",21-1015,Rehabilitation Counselors,,24.53,19.01,22.96,27.66,51017.00
6168,2018,034580,"Mount Vernon-Anacortes, WA",21-1015,Rehabilitation Counselors,39,21.62,16.73,19.65,27.65,44965.00
6169,2018,036500,"Olympia-Tumwater, WA",21-1015,Rehabilitation Counselors,169,31.67,22.18,29.78,41.63,65873.00
6170,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",21-1015,Rehabilitation Counselors,849,21.50,15.35,18.37,25.47,44711.00
6171,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1015,Rehabilitation Counselors,1861,23.40,16.59,19.27,26.99,48651.00
6172,2018,44060,"Spokane-Spokane Valley, WA",21-1015,Rehabilitation Counselors,701,20.28,15.82,18.50,21.61,42183.00
6173,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",21-1015,Rehabilitation Counselors,1135,20.24,16.18,18.70,22.16,42101.00
6174,2018,47460,"Walla Walla, WA",21-1015,Rehabilitation Counselors,10,22.90,17.52,24.30,27.66,47636.00
6175,2018,48300,"Wenatchee, WA",21-1015,Rehabilitation Counselors,22,25.97,22.09,24.57,26.99,54013.00
6176,2018,49420,"Yakima, WA",21-1015,Rehabilitation Counselors,294,19.68,15.82,18.10,20.74,40934.00
6177,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),21-1015,Rehabilitation Counselors,78,28.18,17.99,26.99,32.89,58603.00
6178,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),21-1015,Rehabilitation Counselors,92,24.90,15.98,26.23,28.14,51789.00
6179,2018,530003,Central WA Nonmetropolitan Area (NMA),21-1015,Rehabilitation Counselors,50,24.41,19.72,26.67,29.04,50784.00
6180,2018,530004,Eastern WA Nonmetropolitan Area (NMA),21-1015,Rehabilitation Counselors,76,30.69,27.45,29.22,31.57,63822.00
6181,2018,000053,Washington State,47-2171,Reinforcing Iron & Rebar Workers,500,32.15,20.44,31.70,44.08,66873.00
6182,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",47-2171,Reinforcing Iron & Rebar Workers,331,33.99,25.74,32.72,45.80,70700.00
6183,2018,000053,Washington State,21-2099,"Religious Workers, All Other",430,18.26,11.33,16.21,21.45,37968.00
6184,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",21-2099,"Religious Workers, All Other",440,13.53,9.82,11.91,16.75,28139.00
6185,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-2099,"Religious Workers, All Other",339,17.71,11.18,15.47,20.52,36841.00
6186,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",21-2099,"Religious Workers, All Other",27,16.53,11.18,14.21,18.41,34384.00
6187,2018,000053,Washington State,27-3022,Reporters & Correspondents,734,24.46,14.22,18.94,30.90,50875.00
6188,2018,030300,"Lewiston, ID-WA",27-3022,Reporters & Correspondents,34,15.59,9.33,12.64,21.57,32424.00
6189,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",27-3022,Reporters & Correspondents,290,29.61,15.29,27.17,36.24,61588.00
6190,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-3022,Reporters & Correspondents,402,30.52,17.96,27.15,38.62,63487.00
6191,2018,44060,"Spokane-Spokane Valley, WA",27-3022,Reporters & Correspondents,62,20.86,14.30,17.10,20.85,43371.00
6192,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),27-3022,Reporters & Correspondents,54,15.58,13.55,14.65,15.89,32404.00
6193,2018,530003,Central WA Nonmetropolitan Area (NMA),27-3022,Reporters & Correspondents,15,19.58,13.67,16.88,26.92,40720.00
6194,2018,530004,Eastern WA Nonmetropolitan Area (NMA),27-3022,Reporters & Correspondents,31,13.22,11.67,12.18,14.62,27499.00
6195,2018,000053,Washington State,43-4181,Reservation/Transportation Ticket Agents/Travel Clerks,2796,19.11,14.99,17.82,23.32,39746.00
6196,2018,013380,"Bellingham, WA",43-4181,Reservation/Transportation Ticket Agents/Travel Clerks,127,14.07,12.01,13.64,15.71,29275.00
6197,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",43-4181,Reservation/Transportation Ticket Agents/Travel Clerks,743,21.56,14.71,21.85,28.53,44823.00
6198,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",43-4181,Reservation/Transportation Ticket Agents/Travel Clerks,2339,19.81,15.58,18.36,24.54,41210.00
6199,2018,44060,"Spokane-Spokane Valley, WA",43-4181,Reservation/Transportation Ticket Agents/Travel Clerks,115,17.34,15.00,17.51,19.65,36061.00
6200,2018,000053,Washington State,39-9041,Residential Advisors,1675,15.51,12.59,14.55,17.24,32268.00
6201,2018,013380,"Bellingham, WA",39-9041,Residential Advisors,40,17.48,15.26,17.26,19.35,36362.00
6202,2018,014740,"Bremerton-Silverdale, WA",39-9041,Residential Advisors,85,12.59,11.70,12.06,13.11,26178.00
6203,2018,031020,"Longview, WA",39-9041,Residential Advisors,23,13.55,11.89,12.45,14.84,28174.00
6204,2018,036500,"Olympia-Tumwater, WA",39-9041,Residential Advisors,70,16.47,14.05,15.37,18.48,34253.00
6205,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",39-9041,Residential Advisors,504,16.18,12.74,16.18,18.79,33667.00
6206,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",39-9041,Residential Advisors,840,15.23,12.88,14.70,17.03,31692.00
6207,2018,44060,"Spokane-Spokane Valley, WA",39-9041,Residential Advisors,201,13.96,11.91,12.71,15.12,29017.00
6208,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",39-9041,Residential Advisors,,18.14,13.61,15.29,24.80,37750.00
6209,2018,48300,"Wenatchee, WA",39-9041,Residential Advisors,28,13.35,11.96,12.60,14.68,27773.00
6210,2018,49420,"Yakima, WA",39-9041,Residential Advisors,,14.62,11.93,12.54,16.90,30396.00
6211,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),39-9041,Residential Advisors,15,22.72,17.89,23.36,27.63,47255.00
6212,2018,530003,Central WA Nonmetropolitan Area (NMA),39-9041,Residential Advisors,17,,,,,
6213,2018,530004,Eastern WA Nonmetropolitan Area (NMA),39-9041,Residential Advisors,,15.34,13.36,14.76,16.79,31897.00
6214,2018,000053,Washington State,29-1126,Respiratory Therapists,2349,32.90,27.80,32.72,37.87,68443.00
6215,2018,014740,"Bremerton-Silverdale, WA",29-1126,Respiratory Therapists,,32.37,27.28,30.62,37.10,67346.00
6216,2018,028420,"Kennewick-Richland, WA",29-1126,Respiratory Therapists,,32.12,27.31,30.57,36.83,66808.00
6217,2018,030300,"Lewiston, ID-WA",29-1126,Respiratory Therapists,25,30.02,25.60,28.96,34.05,62431.00
6218,2018,036500,"Olympia-Tumwater, WA",29-1126,Respiratory Therapists,,32.85,27.32,32.15,37.99,68331.00
6219,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",29-1126,Respiratory Therapists,817,33.95,30.18,34.15,37.58,70605.00
6220,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1126,Respiratory Therapists,891,34.25,29.00,34.72,39.08,71235.00
